id,review_avg,rank,count,region
522262,4.8999999999999995,69.82142857142857,28.0,4
413704,4.799999999999998,29.857142857142858,28.0,4
367382,4.700000000000001,70.89285714285714,28.0,4
243830,4.700000000000001,23.678571428571427,28.0,4
493386,4.8999999999999995,71.5,28.0,4
417167,4.299999999999999,43.82142857142857,28.0,4
218977,4.700000000000001,56.964285714285715,28.0,4
43945,4.799999999999999,60.535714285714285,28.0,4
38859,4.5,35.07142857142857,28.0,4
567946,4.733333333333333,26.62962962962963,27.0,4
372484,4.8999999999999995,10.37037037037037,27.0,4
567945,4.8999999999999995,15.925925925925926,27.0,4
558229,4.799999999999999,38.44444444444444,27.0,4
1025753,4.981481481481483,33.111111111111114,27.0,4
479981,4.799999999999999,8.925925925925926,27.0,4
297678,4.823076923076922,10.5,26.0,4
321866,4.799999999999999,58.76923076923077,26.0,4
516056,4.8999999999999995,29.26923076923077,26.0,4
375861,4.799999999999999,61.84,25.0,4
295952,4.8999999999999995,72.25,24.0,4
410318,5.0,33.041666666666664,24.0,4
532886,4.8999999999999995,33.125,24.0,4
461969,4.700000000000001,60.791666666666664,24.0,4
293635,4.887499999999999,53.5,24.0,4
325071,4.5,37.875,24.0,4
558243,4.8999999999999995,39.869565217391305,23.0,4
548549,4.843478260869565,19.043478260869566,23.0,4
467741,4.9,61.857142857142854,21.0,4
543643,4.899999999999999,66.19047619047619,21.0,4
481136,4.0,34.0,20.0,4
475167,4.805,73.2,20.0,4
559433,4.660000000000001,66.0,20.0,4
250224,4.8,34.21052631578947,19.0,4
301953,4.8999999999999995,73.84210526315789,19.0,4
447896,4.799999999999999,15.944444444444445,18.0,4
472361,4.799999999999999,17.833333333333332,18.0,4
536161,4.899999999999999,58.88235294117647,17.0,4
287577,4.399999999999999,34.88235294117647,17.0,4
287725,4.6000000000000005,13.058823529411764,17.0,4
529079,4.800000000000004,29.12,100.0,5
254948,4.6999999999999975,29.658536585365855,82.0,5
8703,4.8000000000000025,27.0,77.0,5
584706,4.864383561643837,23.958904109589042,73.0,5
501206,4.900000000000003,18.549295774647888,71.0,5
375738,4.900000000000003,31.67142857142857,70.0,5
244781,4.7,54.79365079365079,63.0,5
264374,4.8,39.26229508196721,61.0,5
57374,4.5,47.66101694915254,59.0,5
10396,4.700000000000001,12.76271186440678,59.0,5
239570,4.700000000000001,20.88135593220339,59.0,5
231222,4.5,9.11864406779661,59.0,5
2573,4.5,17.779661016949152,59.0,5
320093,4.849152542372883,8.338983050847459,59.0,5
308909,4.7864406779661,41.220338983050844,59.0,5
519365,4.8,21.593220338983052,59.0,5
410311,0.0,32.644067796610166,59.0,5
461021,5.0,15.711864406779661,59.0,5
557323,4.757627118644066,25.0,59.0,5
585273,4.754237288135593,30.440677966101696,59.0,5
413242,4.700000000000001,39.206896551724135,58.0,5
291616,4.8,53.706896551724135,58.0,5
557320,4.8,27.896551724137932,58.0,5
336718,4.900000000000003,9.53448275862069,58.0,5
337757,4.599999999999997,63.10344827586207,58.0,5
565997,4.985714285714287,34.964285714285715,56.0,5
561957,4.900000000000003,46.875,56.0,5
297801,4.900000000000003,61.535714285714285,56.0,5
377444,4.900000000000002,51.09090909090909,55.0,5
496666,4.900000000000002,53.833333333333336,54.0,5
1011950,4.722222222222223,25.037037037037038,54.0,5
1581,4.599999999999998,19.37037037037037,54.0,5
546971,5.0,61.41509433962264,53.0,5
405237,4.799999999999999,68.0576923076923,52.0,5
423588,4.900000000000002,62.82,50.0,5
423370,4.900000000000002,51.96,50.0,5
453590,4.900000000000002,49.12244897959184,49.0,5
498978,4.599999999999998,31.020408163265305,49.0,5
287629,4.8,56.02040816326531,49.0,5
436931,4.900000000000002,9.5625,48.0,5
407721,4.900000000000002,68.39583333333333,48.0,5
527991,4.900000000000002,54.8936170212766,47.0,5
295911,4.799999999999998,54.04255319148936,47.0,5
234134,4.700000000000002,66.95348837209302,43.0,5
219878,4.799999999999998,5.930232558139535,43.0,5
369371,4.799999999999998,11.13953488372093,43.0,5
545320,4.900000000000001,28.452380952380953,42.0,5
307024,4.900000000000001,59.0,41.0,5
369363,4.799999999999999,16.853658536585368,41.0,5
242483,4.5,66.85,40.0,5
28416,4.599999999999999,21.91891891891892,37.0,5
321866,4.799999999999999,60.25,36.0,5
469853,4.799999999999999,56.75,36.0,5
230833,4.799999999999999,67.75,36.0,5
224162,4.5542857142857125,27.942857142857143,35.0,5
245581,4.799999999999998,26.914285714285715,35.0,5
311181,4.900000000000001,70.71428571428571,35.0,5
455764,4.964705882352941,37.76470588235294,34.0,5
584863,4.9,63.5,34.0,5
440525,4.9,70.57575757575758,33.0,5
239293,4.799999999999999,46.71875,32.0,5
343538,4.5,65.41935483870968,31.0,5
1028752,3.0499999999999994,40.43333333333333,30.0,5
348718,4.7,29.344827586206897,29.0,5
245907,4.8,70.41379310344827,29.0,5
258684,4.799999999999999,51.464285714285715,28.0,5
253571,4.700000000000001,23.035714285714285,28.0,5
1028749,4.285714285714286,38.714285714285715,28.0,5
470976,4.8999999999999995,49.81481481481482,27.0,5
579514,4.849999999999999,28.0,26.0,5
464931,4.8999999999999995,12.807692307692308,26.0,5
312651,4.799999999999999,11.76923076923077,26.0,5
464396,4.5,41.4,25.0,5
230074,4.6,71.36,25.0,5
545584,4.6,69.84,25.0,5
262120,4.5,53.72,25.0,5
428141,4.799999999999999,65.96,25.0,5
325287,4.600000000000001,28.56,25.0,5
301087,4.700000000000001,70.79166666666667,24.0,5
224495,4.799999999999999,18.541666666666668,24.0,5
269380,4.6000000000000005,51.69565217391305,23.0,5
309823,4.8999999999999995,38.04347826086956,23.0,5
243614,4.399999999999999,71.0,21.0,5
466896,4.899999999999999,28.19047619047619,21.0,5
561631,4.899999999999999,10.666666666666666,21.0,5
332723,4.799999999999999,72.76190476190476,21.0,5
523755,4.799999999999999,71.33333333333333,21.0,5
576290,4.9,17.05,20.0,5
339154,4.700000000000001,16.3,20.0,5
576288,4.9,20.9,20.0,5
510874,4.900000000000001,34.75,20.0,5
576470,4.7,71.47368421052632,19.0,5
580821,4.8999999999999995,61.68421052631579,19.0,5
443468,5.0,76.0,18.0,5
240978,4.700000000000001,24.58823529411765,17.0,5
250214,4.799999999999999,5.294117647058823,17.0,5
317029,4.7,54.705882352941174,17.0,5
416009,4.899999999999999,72.3529411764706,17.0,5
560680,4.85,30.3125,16.0,5
260275,4.7,6.8125,16.0,5
228697,4.5152542372881355,33.71186440677966,118.0,6
263990,4.699999999999997,24.641304347826086,92.0,6
278195,4.6999999999999975,31.42168674698795,83.0,6
476763,4.900000000000003,43.026315789473685,76.0,6
239305,4.699999999999998,42.83783783783784,74.0,6
441374,4.900000000000003,50.83870967741935,62.0,6
320627,4.900000000000003,45.52459016393443,61.0,6
1007636,4.900000000000002,38.54237288135593,59.0,6
248378,4.599999999999998,33.30508474576271,59.0,6
439036,4.599999999999998,13.35593220338983,59.0,6
410898,5.0,34.94915254237288,59.0,6
248377,4.400000000000002,34.69491525423729,59.0,6
580379,4.874576271186443,30.949152542372882,59.0,6
460695,1.8644067796610169,16.74576271186441,59.0,6
385969,4.5,37.30508474576271,59.0,6
38369,4.400000000000002,11.084745762711865,59.0,6
334522,4.700000000000001,44.1551724137931,58.0,6
2290,4.415517241379312,29.913793103448278,58.0,6
249294,4.8,49.3448275862069,58.0,6
305242,4.599999999999997,47.8421052631579,57.0,6
45656,4.5,64.75438596491227,57.0,6
377074,4.700000000000002,42.70909090909091,55.0,6
296756,4.900000000000002,21.727272727272727,55.0,6
447814,4.900000000000002,65.81818181818181,55.0,6
248292,4.400000000000002,55.18181818181818,55.0,6
342625,4.900000000000002,57.45454545454545,55.0,6
333991,4.792727272727271,49.018181818181816,55.0,6
306561,4.799999999999999,56.43636363636364,55.0,6
319884,4.700000000000001,8.222222222222221,54.0,6
481244,4.900000000000002,20.925925925925927,54.0,6
318450,4.599999999999998,67.48148148148148,54.0,6
433169,4.900000000000002,61.94444444444444,54.0,6
265563,4.799999999999999,69.18518518518519,54.0,6
567920,5.0,28.79245283018868,53.0,6
580703,5.0,40.301886792452834,53.0,6
234299,4.599999999999998,25.471698113207548,53.0,6
80893,4.700000000000001,21.62264150943396,53.0,6
454978,4.799999999999998,7.826923076923077,52.0,6
329060,4.799999999999998,67.6923076923077,52.0,6
510861,4.799999999999999,16.88235294117647,51.0,6
517033,4.900000000000002,62.509803921568626,51.0,6
60922,4.4639999999999995,51.88,50.0,6
242305,4.700000000000002,55.24,50.0,6
218245,4.599999999999998,18.5,50.0,6
249952,4.900000000000002,7.208333333333333,48.0,6
296550,4.799999999999998,47.916666666666664,48.0,6
261448,4.5,67.55555555555556,45.0,6
308615,4.700000000000001,72.39024390243902,41.0,6
497512,5.0,26.925,40.0,6
456305,4.799999999999999,14.65,40.0,6
230267,4.700000000000001,6.85,40.0,6
348542,4.900000000000001,64.56410256410257,39.0,6
497509,5.0,32.46153846153846,39.0,6
49113,4.599999999999999,5.864864864864865,37.0,6
2881,4.700000000000001,59.75,36.0,6
1030609,4.428571428571429,48.17142857142857,35.0,6
380060,4.700000000000001,25.5,34.0,6
462755,4.799999999999999,12.794117647058824,34.0,6
519250,4.872727272727273,24.0,33.0,6
248176,4.700000000000001,14.363636363636363,33.0,6
404132,4.799999999999999,11.78125,32.0,6
291616,4.799999999999999,74.34375,32.0,6
1030616,1.935483870967742,45.38709677419355,31.0,6
557407,5.0,33.2,30.0,6
557485,4.9,34.86666666666667,30.0,6
477352,4.7,28.689655172413794,29.0,6
258051,4.700000000000001,21.285714285714285,28.0,6
568901,4.592857142857143,43.392857142857146,28.0,6
441031,4.939285714285715,65.92857142857143,28.0,6
305377,4.799999999999999,63.42857142857143,28.0,6
39695,4.9,70.76923076923077,26.0,6
446174,4.745833333333334,13.791666666666666,24.0,6
2516,4.799999999999999,73.75,24.0,6
250847,4.8,54.875,24.0,6
321866,4.799999999999999,74.95652173913044,23.0,6
568169,4.217391304347827,22.782608695652176,23.0,6
469566,4.8999999999999995,56.5,22.0,6
297416,4.700000000000001,69.13636363636364,22.0,6
232708,4.5,18.142857142857142,21.0,6
291009,4.6,72.25,20.0,6
353703,4.3149999999999995,29.5,20.0,6
347455,4.8,76.0,19.0,6
296583,4.7,73.27777777777777,18.0,6
240902,4.6000000000000005,21.41176470588235,17.0,6
1024650,4.988235294117647,27.0,17.0,6
253014,4.6000000000000005,72.9375,16.0,6
560742,5.0,29.5625,16.0,6
581050,5.0,38.25,16.0,6
52239,4.518750000000001,18.3125,16.0,6
457299,4.7,40.9375,16.0,6
506883,4.8,64.06666666666666,15.0,6
439759,4.7,29.266666666666666,15.0,6
391149,4.9,40.4,15.0,6
390566,4.799999999999999,26.714285714285715,14.0,6
47695,4.614285714285715,8.928571428571429,14.0,6
380059,4.8,8.571428571428571,14.0,6
239933,4.7,73.42857142857143,14.0,6
368146,4.8999999999999995,61.92307692307692,13.0,6
467196,4.8999999999999995,29.615384615384617,13.0,6
236873,4.5,2.923076923076923,13.0,6
306743,4.699999999999995,29.53846153846154,117.0,7
501919,4.900000000000003,34.125,112.0,7
527901,4.800000000000003,24.695121951219512,82.0,7
45641,4.599999999999996,25.192307692307693,78.0,7
321868,4.800000000000002,18.366197183098592,71.0,7
266309,4.800000000000002,47.776119402985074,67.0,7
231263,4.5,15.092307692307692,65.0,7
1009926,4.900000000000003,20.066666666666666,60.0,7
265218,4.5,16.152542372881356,59.0,7
306742,4.5,14.0,59.0,7
336391,4.476271186440679,38.186440677966104,59.0,7
1014293,4.833898305084746,38.86440677966102,59.0,7
229983,4.5,17.796610169491526,59.0,7
559753,4.1525423728813555,31.983050847457626,59.0,7
306423,4.5,25.728813559322035,59.0,7
360719,4.700000000000001,26.23728813559322,59.0,7
475929,4.8,1.6779661016949152,59.0,7
463643,4.8,14.59322033898305,59.0,7
276361,4.5,15.76271186440678,59.0,7
493061,4.900000000000003,19.017241379310345,58.0,7
393339,4.8,50.310344827586206,58.0,7
478419,4.810344827586207,52.327586206896555,58.0,7
763,4.599999999999997,56.8448275862069,58.0,7
443147,4.900000000000003,45.172413793103445,58.0,7
34952,4.700000000000002,43.68421052631579,57.0,7
430872,4.900000000000003,57.0,57.0,7
410671,4.700000000000002,37.5,56.0,7
423117,4.900000000000003,29.785714285714285,56.0,7
23779,4.700000000000002,25.446428571428573,56.0,7
392214,4.8,42.63636363636363,55.0,7
584918,4.363636363636363,40.36363636363637,55.0,7
484545,4.900000000000002,45.236363636363635,55.0,7
497608,4.799999999999999,44.9622641509434,53.0,7
578674,4.900000000000002,28.26923076923077,52.0,7
462654,4.3173076923076925,22.46153846153846,52.0,7
1004347,4.923076923076925,34.34615384615385,52.0,7
1004355,4.278846153846155,36.61538461538461,52.0,7
340854,4.700000000000002,17.0,51.0,7
246012,4.599999999999998,68.49019607843137,51.0,7
360866,4.900000000000002,67.5,50.0,7
322991,4.799999999999999,66.18367346938776,49.0,7
434922,4.799999999999998,58.895833333333336,48.0,7
250203,4.700000000000001,61.53191489361702,47.0,7
261384,4.5,59.6,45.0,7
373503,4.900000000000002,63.355555555555554,45.0,7
82027,4.599999999999998,69.88372093023256,43.0,7
296205,4.799999999999998,68.51162790697674,43.0,7
389843,4.468292682926829,20.463414634146343,41.0,7
1006357,4.858536585365854,53.390243902439025,41.0,7
530262,4.900000000000001,46.1,40.0,7
357746,4.599999999999999,1.0,40.0,7
415183,4.900000000000001,60.95,40.0,7
347291,4.700000000000001,28.86842105263158,38.0,7
483844,4.799999999999998,72.2,35.0,7
478030,4.700000000000002,67.22857142857143,35.0,7
37218,4.5,68.70588235294117,34.0,7
3019,4.799999999999999,62.46666666666667,30.0,7
509672,4.8,13.620689655172415,29.0,7
369908,4.8,56.62068965517241,29.0,7
426420,4.662068965517243,34.03448275862069,29.0,7
519279,4.9,59.206896551724135,29.0,7
286017,4.313793103448274,21.06896551724138,29.0,7
289204,4.700000000000001,32.57142857142857,28.0,7
406088,4.8999999999999995,61.67857142857143,28.0,7
519256,4.8999999999999995,58.357142857142854,28.0,7
375921,4.799999999999999,56.57142857142857,28.0,7
458743,4.700000000000001,11.428571428571429,28.0,7
282312,4.700000000000002,16.814814814814813,27.0,7
252602,4.700000000000001,72.84615384615384,26.0,7
520783,4.799999999999999,69.61538461538461,26.0,7
244121,4.799999999999999,61.11538461538461,26.0,7
1021814,4.823999999999999,30.76,25.0,7
359379,4.799999999999999,20.88,25.0,7
303265,4.6000000000000005,30.0,24.0,7
559325,4.8999999999999995,15.916666666666666,24.0,7
559999,4.799999999999999,71.41666666666667,24.0,7
578100,4.773913043478262,62.08695652173913,23.0,7
218170,4.6000000000000005,20.52173913043478,23.0,7
417970,4.799999999999999,69.9090909090909,22.0,7
306894,4.895454545454545,18.136363636363637,22.0,7
293816,4.700000000000001,72.0909090909091,22.0,7
332885,4.6000000000000005,29.0,22.0,7
308089,4.9,61.31818181818182,22.0,7
246855,4.600000000000001,16.571428571428573,21.0,7
434329,4.899999999999999,63.476190476190474,21.0,7
282443,4.799999999999999,73.14285714285714,21.0,7
533262,5.0,40.45,20.0,7
276946,4.799999999999999,65.7,20.0,7
401949,4.700000000000001,30.75,20.0,7
541712,4.642105263157895,71.73684210526316,19.0,7
424804,4.7,30.63157894736842,19.0,7
528112,5.0,21.263157894736842,19.0,7
492671,4.8999999999999995,53.94736842105263,19.0,7
235006,4.399999999999999,33.64705882352941,17.0,7
289801,4.770588235294118,20.235294117647058,17.0,7
224178,4.3999999999999995,28.6875,16.0,7
577005,5.0,36.3125,16.0,7
1029426,5.0,50.5,14.0,7
467308,5.0,36.30769230769231,13.0,7
473566,4.8999999999999995,57.53846153846154,13.0,7
562448,5.0,10.361702127659575,94.0,8
379849,4.900000000000004,43.20224719101124,89.0,8
415104,4.800000000000003,26.15909090909091,88.0,8
255112,4.599999999999996,35.48780487804878,82.0,8
231206,4.668115942028984,15.826086956521738,69.0,8
441314,4.900000000000002,56.523809523809526,63.0,8
1025407,4.838709677419355,41.24193548387097,62.0,8
1025402,4.916666666666667,39.06666666666667,60.0,8
538678,4.8,1.0847457627118644,59.0,8
319788,4.8,12.288135593220339,59.0,8
461102,5.0,22.084745762711865,59.0,8
266407,4.400000000000002,47.08474576271186,59.0,8
267033,4.700000000000001,35.47457627118644,59.0,8
263019,4.8,15.322033898305085,59.0,8
47521,4.599999999999998,25.305084745762713,59.0,8
241567,4.599999999999998,18.983050847457626,59.0,8
363862,4.8,7.551724137931035,58.0,8
506768,4.900000000000003,55.56896551724138,58.0,8
496927,4.8,62.0,58.0,8
275541,4.5,54.56896551724138,58.0,8
294031,4.8,62.03448275862069,58.0,8
363865,4.8,10.46551724137931,58.0,8
343983,5.0,36.53448275862069,58.0,8
213790,4.700000000000002,53.43859649122807,57.0,8
34912,4.599999999999997,17.892857142857142,56.0,8
261601,4.799999999999999,62.839285714285715,56.0,8
358123,4.400000000000002,33.10909090909091,55.0,8
437087,4.799999999999999,50.45454545454545,55.0,8
497887,4.900000000000002,50.48148148148148,54.0,8
579772,4.900000000000003,29.264150943396228,53.0,8
579778,4.799999999999998,30.134615384615383,52.0,8
219831,4.900000000000002,18.442307692307693,52.0,8
580703,5.0,41.8235294117647,51.0,8
78900,4.700000000000002,14.88,50.0,8
296550,4.799999999999999,50.97959183673469,49.0,8
296638,4.799999999999999,58.224489795918366,49.0,8
354433,5.0,56.08163265306123,49.0,8
444556,4.900000000000002,64.33333333333333,48.0,8
378694,4.799999999999998,29.270833333333332,48.0,8
478997,4.83125,56.75,48.0,8
80098,4.799999999999999,25.51063829787234,47.0,8
534713,4.900000000000002,11.48936170212766,47.0,8
277665,4.700000000000002,59.04347826086956,46.0,8
190275,4.799999999999999,44.44444444444444,45.0,8
397520,4.700000000000002,23.34090909090909,44.0,8
1020099,5.0,20.522727272727273,44.0,8
426811,4.799999999999998,56.93181818181818,44.0,8
232899,4.599999999999999,66.95238095238095,42.0,8
248669,4.799999999999999,66.725,40.0,8
1028726,0.0,42.054054054054056,37.0,8
541685,4.900000000000001,65.21621621621621,37.0,8
473146,4.900000000000001,24.6,35.0,8
512355,3.0,44.885714285714286,35.0,8
543913,4.799999999999998,22.571428571428573,35.0,8
429343,4.599999999999999,37.31428571428572,35.0,8
1028723,0.0,42.55882352941177,34.0,8
367151,4.700000000000001,62.483870967741936,31.0,8
327290,4.5,68.46666666666667,30.0,8
38120,4.5,69.1,30.0,8
461969,4.700000000000001,55.4,30.0,8
463048,4.8,42.758620689655174,29.0,8
567920,5.0,33.32142857142857,28.0,8
420678,4.8999999999999995,67.71428571428571,28.0,8
249063,4.8999999999999995,30.75,28.0,8
347455,4.799999999999999,67.10714285714286,28.0,8
43945,4.799999999999999,65.5,28.0,8
558229,4.799999999999999,40.74074074074074,27.0,8
26393,4.799999999999999,58.888888888888886,27.0,8
218977,4.700000000000001,73.51851851851852,27.0,8
446887,4.700000000000001,70.03703703703704,27.0,8
289832,4.799999999999999,20.884615384615383,26.0,8
253108,4.8999999999999995,69.1923076923077,26.0,8
479981,4.799999999999999,9.26923076923077,26.0,8
229532,4.700000000000001,2.08,25.0,8
378532,4.899999999999999,34.64,25.0,8
408265,4.700000000000001,30.6,25.0,8
387027,4.799999999999999,70.84,25.0,8
532886,4.8999999999999995,35.5,24.0,8
482514,4.878260869565216,46.56521739130435,23.0,8
558243,4.8999999999999995,42.04347826086956,23.0,8
548549,4.843478260869565,21.434782608695652,23.0,8
503358,4.8999999999999995,32.54545454545455,22.0,8
501376,4.799999999999999,7.136363636363637,22.0,8
372082,4.8999999999999995,74.0909090909091,22.0,8
343539,4.899999999999999,12.238095238095237,21.0,8
254486,4.705000000000001,66.0,20.0,8
464144,5.0,37.7,20.0,8
522262,4.9,70.95,20.0,8
313580,4.700000000000001,52.75,20.0,8
400276,4.700000000000001,37.5,20.0,8
240043,4.799999999999999,48.7,20.0,8
377289,4.9,68.35,20.0,8
543643,4.8999999999999995,70.6842105263158,19.0,8
356326,4.700000000000001,14.352941176470589,17.0,8
256009,4.700000000000001,9.235294117647058,17.0,8
339074,4.6000000000000005,30.9375,16.0,8
296582,4.799999999999999,70.0625,16.0,8
53440,4.6000000000000005,31.0,16.0,8
238573,4.700000000000001,29.4375,16.0,8
268432,4.5,51.6,15.0,8
312748,4.900000000000001,28.102564102564102,117.0,9
272009,4.742735042735044,32.29059829059829,117.0,9
328378,4.780357142857146,32.017857142857146,112.0,9
411697,4.900000000000004,31.455445544554454,101.0,9
27450,4.712,33.49333333333333,75.0,9
258080,4.8,17.852459016393443,61.0,9
560158,4.900000000000002,43.40677966101695,59.0,9
229988,4.599999999999998,13.779661016949152,59.0,9
575288,4.8,36.42372881355932,59.0,9
1009926,4.900000000000002,23.694915254237287,59.0,9
321858,4.700000000000001,19.305084745762713,59.0,9
1005124,4.900000000000002,45.779661016949156,59.0,9
230822,4.5,11.728813559322035,59.0,9
566240,4.900000000000002,44.25423728813559,59.0,9
566260,4.700000000000001,41.45762711864407,59.0,9
1014293,4.833898305084746,46.932203389830505,59.0,9
458347,4.0,19.033898305084747,59.0,9
474301,4.794915254237288,35.847457627118644,59.0,9
220433,3.852542372881356,49.74576271186441,59.0,9
549595,4.900000000000002,30.83050847457627,59.0,9
343935,4.700000000000001,36.71186440677966,59.0,9
232377,4.700000000000001,14.305084745762711,59.0,9
357873,4.900000000000002,2.2033898305084745,59.0,9
306743,4.700000000000001,12.672413793103448,58.0,9
245605,4.700000000000001,29.74137931034483,58.0,9
290640,4.8,56.36842105263158,57.0,9
310130,4.900000000000003,59.64912280701754,57.0,9
306742,4.5,26.053571428571427,56.0,9
304560,4.799999999999999,54.285714285714285,56.0,9
276361,4.5,28.089285714285715,56.0,9
373503,4.900000000000002,59.7037037037037,54.0,9
1010330,4.98679245283019,45.56603773584906,53.0,9
546215,4.805660377358489,24.452830188679247,53.0,9
479014,4.799999999999999,57.19230769230769,52.0,9
316073,4.900000000000002,64.8,50.0,9
499021,3.7000000000000015,39.2,50.0,9
430872,4.900000000000002,69.66666666666667,48.0,9
1005143,4.85625,35.125,48.0,9
241403,4.700000000000002,63.6875,48.0,9
385311,4.700000000000002,23.8125,48.0,9
36853,4.599999999999998,24.083333333333332,48.0,9
304561,4.799999999999999,64.87234042553192,47.0,9
36176,4.599999999999998,63.69565217391305,46.0,9
1032152,4.555555555555555,53.733333333333334,45.0,9
214905,4.517777777777777,66.02222222222223,45.0,9
443919,4.900000000000002,68.72727272727273,44.0,9
484545,4.900000000000002,66.75,44.0,9
261404,4.5,64.64285714285714,42.0,9
84374,4.599999999999999,15.463414634146341,41.0,9
315703,4.599999999999999,65.97368421052632,38.0,9
383707,4.599999999999999,24.08108108108108,37.0,9
214759,4.700000000000001,16.56756756756757,37.0,9
347697,4.799999999999998,67.0,37.0,9
397506,4.799999999999999,64.33333333333333,36.0,9
409979,4.799999999999998,71.45714285714286,35.0,9
456577,4.9,71.44117647058823,34.0,9
1003865,5.0,65.06060606060606,33.0,9
561367,4.846875,18.875,32.0,9
1015525,4.9,55.15625,32.0,9
468628,4.5,18.483870967741936,31.0,9
557484,4.9,19.0,30.0,9
557487,5.0,18.3,30.0,9
557632,4.399999999999999,53.793103448275865,29.0,9
520984,4.799999999999999,69.86206896551724,29.0,9
556330,4.9,40.93103448275862,29.0,9
433594,4.8999999999999995,27.137931034482758,29.0,9
557629,4.8,50.758620689655174,29.0,9
356636,4.799999999999999,15.178571428571429,28.0,9
251059,4.700000000000001,29.071428571428573,28.0,9
458743,4.700000000000001,36.44444444444444,27.0,9
6006,4.700000000000001,21.076923076923077,26.0,9
568182,4.776923076923076,31.615384615384617,26.0,9
322968,4.799999999999999,14.115384615384615,26.0,9
59226,4.5,35.541666666666664,24.0,9
495462,4.9,11.291666666666666,24.0,9
246461,4.700000000000001,11.791666666666666,24.0,9
1010519,4.729166666666667,27.291666666666668,24.0,9
567929,4.8999999999999995,31.52173913043478,23.0,9
476461,4.799999999999999,43.91304347826087,23.0,9
42600,4.700000000000001,18.59090909090909,22.0,9
341328,4.8999999999999995,29.40909090909091,22.0,9
332885,4.6000000000000005,46.18181818181818,22.0,9
57252,4.299999999999999,56.61904761904762,21.0,9
376445,4.899999999999999,11.761904761904763,21.0,9
1010190,5.0,33.25,20.0,9
337144,4.700000000000001,33.35,20.0,9
540819,4.8999999999999995,35.4,20.0,9
483408,4.8,70.57894736842105,19.0,9
404705,4.899999999999999,72.70588235294117,17.0,9
528112,5.0,18.1875,16.0,9
451028,4.5,41.9375,16.0,9
495311,4.8,73.1875,16.0,9
560357,5.0,26.4375,16.0,9
